Total nodes: 600             Security parameter: 30              Total Byzantine ratio: 15             
protocol       s              fS             fL             m              liveness_ratio 
OmniLedger     25%            33.3%          33.3%          360            1-2^(30)       
RapidChain     33.3%          49%            49%            213            1-2^(30)       
AHL            30%            49%            49%            162            1-2^(30)       
Pyramid        12.5%          33.3%          33.3%          93             1-2^(30)       
RIVET          33.3%          49%            49%            213            1-2^(30)       
CoChain        33.3%          66%            66%            70             0.651150314043056
 
GEARBOX        15%            99%            0%             11             0.16462369410978137
GEARBOX        15%            97%            1%             11             0.4905786084471485
GEARBOX        15%            95%            2%             11             0.4905786084471485
GEARBOX        15%            93%            3%             11             0.4905786084471485
GEARBOX        15%            91%            4%             11             0.4905786084471485
GEARBOX        15%            89%            5%             13             0.39563646606661396
GEARBOX        15%            87%            6%             13             0.39563646606661396
GEARBOX        15%            85%            7%             13             0.39563646606661396
GEARBOX        15%            83%            8%             15             0.6038641251148983
GEARBOX        15%            81%            9%             15             0.6038641251148983
GEARBOX        15%            79%            10%            17             0.5181638637613485
GEARBOX        15%            77%            11%            17             0.5181638637613485
GEARBOX        15%            75%            12%            19             0.6853345498438788
GEARBOX        15%            73%            13%            21             0.6113179341642201
GEARBOX        15%            71%            14%            22             0.776920354109241
GEARBOX        15%            69%            15%            22             0.776920354109241
GEARBOX        15%            67%            16%            24             0.7157200265280238
GEARBOX        15%            65%            17%            27             0.7945671719374823
GEARBOX        15%            63%            18%            27             0.7945671719374823
GEARBOX        15%            61%            19%            30             0.8529182218778261
GEARBOX        15%            59%            20%            33             0.8954964517546075
GEARBOX        15%            57%            21%            36             0.9262387033504206
GEARBOX        15%            55%            22%            39             0.9482480642673249
GEARBOX        15%            53%            23%            40             0.9746210684828996
GEARBOX        15%            51%            24%            46             0.9881084712177034
GEARBOX        15%            49%            25%            49             0.9919120771362242
GEARBOX        15%            47%            26%            54             0.9970134367580576
GEARBOX        15%            45%            27%            60             0.9986717086367952
GEARBOX        15%            43%            28%            68             0.9996996420003567
GEARBOX        15%            41%            29%            76             0.9999366794716563
GEARBOX        15%            39%            30%            85             0.9999839044603797
GEARBOX        15%            37%            31%            95             0.9999986226101424
GEARBOX        15%            35%            32%            109            0.9999999221770292
GEARBOX        15%            33%            33%            128            0.9999999998390577
 
 
ARETE          15%            99%            0%             11             0.16462369410978137
ARETE          15%            98%            1%             11             0.4905786084471485
ARETE          15%            97%            2%             11             0.4905786084471485
ARETE          15%            96%            3%             11             0.4905786084471485
ARETE          15%            95%            4%             11             0.4905786084471485
ARETE          15%            94%            5%             11             0.4905786084471485
ARETE          15%            93%            6%             11             0.4905786084471485
ARETE          15%            92%            7%             11             0.4905786084471485
ARETE          15%            91%            8%             11             0.4905786084471485
ARETE          15%            90%            9%             13             0.6926162184600088
ARETE          15%            89%            10%            13             0.6926162184600088
ARETE          15%            88%            11%            13             0.6926162184600088
ARETE          15%            87%            12%            13             0.6926162184600088
ARETE          15%            86%            13%            13             0.6926162184600088
ARETE          15%            85%            14%            13             0.6926162184600088
ARETE          15%            84%            15%            15             0.8250162595523864
ARETE          15%            83%            16%            15             0.8250162595523864
ARETE          15%            82%            17%            15             0.8250162595523864
ARETE          15%            81%            18%            15             0.8250162595523864
ARETE          15%            80%            19%            15             0.8250162595523864
ARETE          15%            79%            20%            17             0.9043109904388592
ARETE          15%            78%            21%            17             0.9043109904388592
ARETE          15%            77%            22%            17             0.9043109904388592
ARETE          15%            76%            23%            19             0.9491982112041003
ARETE          15%            75%            24%            19             0.9491982112041003
ARETE          15%            74%            25%            19             0.9491982112041003
ARETE          15%            73%            26%            21             0.9736424974781606
ARETE          15%            72%            27%            21             0.9736424974781606
ARETE          15%            71%            28%            22             0.9900304668297271
ARETE          15%            70%            29%            22             0.9900304668297271
ARETE          15%            69%            30%            22             0.9900304668297271
ARETE          15%            68%            31%            24             0.9950918070667697
ARETE          15%            67%            32%            24             0.9950918070667697
ARETE          15%            66%            33%            26             0.9976121998818323
ARETE          15%            65%            34%            27             0.9992038945428392
ARETE          15%            64%            35%            27             0.9992038945428392
ARETE          15%            63%            36%            27             0.9992038945428392
ARETE          15%            62%            37%            30             0.9998841784958385
ARETE          15%            61%            38%            30             0.9998841784958385
ARETE          15%            60%            39%            30             0.9998841784958385
ARETE          15%            59%            40%            33             0.9999846079279172
ARETE          15%            58%            41%            33             0.9999846079279172
ARETE          15%            57%            42%            36             0.9999981094534992
ARETE          15%            56%            43%            36             0.9999981094534992
ARETE          15%            55%            44%            39             0.9999997837293085
ARETE          15%            54%            45%            39             0.9999997837293085
ARETE          15%            53%            46%            40             0.9999999457932139
ARETE          15%            52%            47%            43             0.9999999944502656
ARETE          15%            51%            48%            46             0.999999999465154
ARETE          15%            50%            49%            46             0.999999999465154
